POZIOM;REGION;WOJ;PODREG;POW;GMI;RODZ;NAZWA;NAZWA_DOD;STAN_NA
5;2;12;16;10;13;3;Piwniczna-Zdrój;gmina miejsko-wiejska;2005-01-01
5;2;12;16;10;13;4;Piwniczna-Zdrój;miasto w gminie miejsko-wiejskiej;2005-01-01
5;2;12;16;10;13;5;Piwniczna-Zdrój;obszar wiejski;2005-01-01
5;2;12;16;10;14;2;Podegrodzie;gmina wiejska;2005-01-01
5;2;12;16;10;15;2;Rytro;gmina wiejska;2005-01-01
5;2;12;16;10;16;3;Stary Sącz;gmina miejsko-wiejska;2005-01-01
5;2;12;16;10;16;4;Stary Sącz;miasto w gminie miejsko-wiejskiej;2005-01-01
5;2;12;16;10;16;5;Stary Sącz;obszar wiejski;2005-01-01
5;2;12;16;11;01;1;Nowy Targ;gmina miejska;2005-01-01
5;2;12;16;11;02;1;Szczawnica;gmina miejska;2005-01-01
5;2;12;16;11;03;2;Czarny Dunajec;gmina wiejska;2005-01-01
5;2;12;16;11;04;2;Czorsztyn;gmina wiejska;2005-01-01
5;2;12;16;11;05;2;Jabłonka;gmina wiejska;2005-01-01
5;2;12;16;11;06;2;Krościenko nad Dunajcem;gmina wiejska;2005-01-01
5;2;12;16;11;07;2;Lipnica Wielka;gmina wiejska;2005-01-01
5;2;12;16;11;08;2;Łapsze Niżne;gmina wiejska;2005-01-01
5;2;12;16;11;09;2;Nowy Targ;gmina wiejska;2005-01-01
5;2;12;16;11;10;2;Ochotnica Dolna;gmina wiejska;2005-01-01
5;2;12;16;11;11;2;Raba Wyżna;gmina wiejska;2005-01-01
5;2;12;16;11;12;3;Rabka-Zdrój;gmina miejsko-wiejska;2005-01-01
5;2;12;16;11;12;4;Rabka-Zdrój;miasto w gminie miejsko-wiejskiej;2005-01-01
5;2;12;16;11;12;5;Rabka-Zdrój;obszar wiejski;2005-01-01
5;2;12;16;11;13;2;Spytkowice;gmina wiejska;2005-01-01
5;2;12;16;11;14;2;Szaflary;gmina wiejska;2005-01-01
5;2;12;16;15;01;1;Jordanów;gmina miejska;2005-01-01
5;2;12;16;15;02;1;Sucha Beskidzka;gmina miejska;2005-01-01
5;2;12;16;15;03;2;Budzów;gmina wiejska;2005-01-01
5;2;12;16;15;04;2;Bystra-Sidzina;gmina wiejska;2005-01-01
5;2;12;16;15;05;2;Jordanów;gmina wiejska;2005-01-01
5;2;12;16;15;06;3;Maków Podhalański;gmina miejsko-wiejska;2005-01-01
5;2;12;16;15;06;4;Maków Podhalański;miasto w gminie miejsko-wiejskiej;2005-01-01
5;2;12;16;15;06;5;Maków Podhalański;obszar wiejski;2005-01-01
5;2;12;16;15;07;2;Stryszawa;gmina wiejska;2005-01-01
5;2;12;16;15;08;2;Zawoja;gmina wiejska;2005-01-01
5;2;12;16;15;09;2;Zembrzyce;gmina wiejska;2005-01-01
5;2;12;16;17;01;1;Zakopane;gmina miejska;2005-01-01
5;2;12;16;17;02;2;Biały Dunajec;gmina wiejska;2005-01-01
5;2;12;16;17;03;2;Bukowina Tatrzańska;gmina wiejska;2005-01-01
5;2;12;16;17;04;2;Kościelisko;gmina wiejska;2005-01-01
5;2;12;16;17;05;2;Poronin;gmina wiejska;2005-01-01
5;2;12;16;18;01;3;Andrychów;gmina miejsko-wiejska;2005-01-01
5;2;12;16;18;01;4;Andrychów;miasto w gminie miejsko-wiejskiej;2005-01-01
5;2;12;16;18;01;5;Andrychów;obszar wiejski;2005-01-01
5;2;12;16;18;02;2;Brzeźnica;gmina wiejska;2005-01-01
5;2;12;16;18;03;3;Kalwaria Zebrzydowska;gmina miejsko-wiejska;2005-01-01
5;2;12;16;18;03;4;Kalwaria Zebrzydowska;miasto w gminie miejsko-wiejskiej;2005-01-01
5;2;12;16;18;03;5;Kalwaria Zebrzydowska;obszar wiejski;2005-01-01
5;2;12;16;18;04;2;Lanckorona;gmina wiejska;2005-01-01
5;2;12;16;18;05;2;Mucharz;gmina wiejska;2005-01-01
5;2;12;16;18;06;2;Spytkowice;gmina wiejska;2005-01-01
5;2;12;16;18;07;2;Stryszów;gmina wiejska;2005-01-01
5;2;12;16;18;08;2;Tomice;gmina wiejska;2005-01-01
5;2;12;16;18;09;3;Wadowice;gmina miejsko-wiejska;2005-01-01
5;2;12;16;18;09;4;Wadowice;miasto w gminie miejsko-wiejskiej;2005-01-01
5;2;12;16;18;09;5;Wadowice;obszar wiejski;2005-01-01
5;2;12;16;18;10;2;Wieprz;gmina wiejska;2005-01-01
5;2;12;16;62;01;1;Nowy Sącz;gmina miejska;2005-01-01
5;2;12;17;61;01;1;Kraków;gmina miejska;2005-01-01
5;2;12;17;61;02;9;Kraków-Krowodrza;delegatura;2005-01-01
5;2;12;17;61;03;9;Kraków-Nowa Huta;delegatura;2005-01-01
5;2;12;17;61;04;9;Kraków-Podgórze;delegatura;2005-01-01
5;2;12;17;61;05;9;Kraków-Śródmieście;delegatura;2005-01-01
5;2;24;31;04;01;3;Blachownia;gmina miejsko-wiejska;2005-01-01
5;2;24;31;04;01;4;Blachownia;miasto w gminie miejsko-wiejskiej;2005-01-01
5;2;24;31;04;01;5;Blachownia;obszar wiejski;2005-01-01
5;2;24;31;04;02;2;Dąbrowa Zielona;gmina wiejska;2005-01-01
5;2;24;31;04;03;2;Janów;gmina wiejska;2005-01-01
5;2;24;31;04;04;2;Kamienica Polska;gmina wiejska;2005-01-01
5;2;24;31;04;05;2;Kłomnice;gmina wiejska;2005-01-01
5;2;24;31;04;06;3;Koniecpol;gmina miejsko-wiejska;2005-01-01
5;2;24;31;04;06;4;Koniecpol;miasto w gminie miejsko-wiejskiej;2005-01-01
5;2;24;31;04;06;5;Koniecpol;obszar wiejski;2005-01-01
5;2;24;31;04;07;2;Konopiska;gmina wiejska;2005-01-01
5;2;24;31;04;08;2;Kruszyna;gmina wiejska;2005-01-01
5;2;24;31;04;09;2;Lelów;gmina wiejska;2005-01-01
5;2;24;31;04;10;2;Mstów;gmina wiejska;2005-01-01
5;2;24;31;04;11;2;Mykanów;gmina wiejska;2005-01-01
5;2;24;31;04;12;2;Olsztyn;gmina wiejska;2005-01-01
5;2;24;31;04;13;2;Poczesna;gmina wiejska;2005-01-01
5;2;24;31;04;14;2;Przyrów;gmina wiejska;2005-01-01
5;2;24;31;04;15;2;Rędziny;gmina wiejska;2005-01-01
5;2;24;31;04;16;2;Starcza;gmina wiejska;2005-01-01
5;2;24;31;06;01;3;Kłobuck;gmina miejsko-wiejska;2005-01-01
5;2;24;31;06;01;4;Kłobuck;miasto w gminie miejsko-wiejskiej;2005-01-01
5;2;24;31;06;01;5;Kłobuck;obszar wiejski;2005-01-01
5;2;24;31;06;02;3;Krzepice;gmina miejsko-wiejska;2005-01-01
5;2;24;31;06;02;4;Krzepice;miasto w gminie miejsko-wiejskiej;2005-01-01
5;2;24;31;06;02;5;Krzepice;obszar wiejski;2005-01-01
5;2;24;31;06;03;2;Lipie;gmina wiejska;2005-01-01
5;2;24;31;06;04;2;Miedźno;gmina wiejska;2005-01-01
5;2;24;31;06;05;2;Opatów;gmina wiejska;2005-01-01
5;2;24;31;06;06;2;Panki;gmina wiejska;2005-01-01
5;2;24;31;06;07;2;Popów;gmina wiejska;2005-01-01
5;2;24;31;06;08;2;Przystajń;gmina wiejska;2005-01-01
5;2;24;31;06;09;2;Wręczyca Wielka;gmina wiejska;2005-01-01
5;2;24;31;09;01;1;Myszków;gmina miejska;2005-01-01
5;2;24;31;09;02;3;Koziegłowy;gmina miejsko-wiejska;2005-01-01
5;2;24;31;09;02;4;Koziegłowy;miasto w gminie miejsko-wiejskiej;2005-01-01
5;2;24;31;09;02;5;Koziegłowy;obszar wiejski;2005-01-01
5;2;24;31;09;03;2;Niegowa;gmina wiejska;2005-01-01
5;2;24;31;09;04;2;Poraj;gmina wiejska;2005-01-01
5;2;24;31;09;05;3;Żarki;gmina miejsko-wiejska;2005-01-01
5;2;24;31;09;05;4;Żarki;miasto w gminie miejsko-wiejskiej;2005-01-01
5;2;24;31;09;05;5;Żarki;obszar wiejski;2005-01-01
5;2;24;31;64;01;1;Częstochowa;gmina miejska;2005-01-01
5;2;24;32;02;01;1;Szczyrk;gmina miejska;2005-01-01
5;2;24;32;02;02;2;Bestwina;gmina wiejska;2005-01-01
5;2;24;32;02;03;2;Buczkowice;gmina wiejska;2005-01-01
5;2;24;32;02;04;3;Czechowice-Dziedzice;gmina miejsko-wiejska;2005-01-01
5;2;24;32;02;04;4;Czechowice-Dziedzice;miasto w gminie miejsko-wiejskiej;2005-01-01
5;2;24;32;02;04;5;Czechowice-Dziedzice;obszar wiejski;2005-01-01
5;2;24;32;02;05;2;Jasienica;gmina wiejska;2005-01-01
5;2;24;32;02;06;2;Jaworze;gmina wiejska;2005-01-01
5;2;24;32;02;07;2;Kozy;gmina wiejska;2005-01-01
5;2;24;32;02;08;2;Porąbka;gmina wiejska;2005-01-01
5;2;24;32;02;09;3;Wilamowice;gmina miejsko-wiejska;2005-01-01
5;2;24;32;02;09;4;Wilamowice;miasto w gminie miejsko-wiejskiej;2005-01-01
5;2;24;32;02;09;5;Wilamowice;obszar wiejski;2005-01-01
5;2;24;32;02;10;2;Wilkowice;gmina wiejska;2005-01-01
5;2;24;32;03;01;1;Cieszyn;gmina miejska;2005-01-01
5;2;24;32;03;02;1;Ustroń;gmina miejska;2005-01-01
5;2;24;32;03;03;1;Wisła;gmina miejska;2005-01-01
5;2;24;32;03;04;2;Brenna;gmina wiejska;2005-01-01
5;2;24;32;03;05;2;Chybie;gmina wiejska;2005-01-01
5;2;24;32;03;06;2;Dębowiec;gmina wiejska;2005-01-01
5;2;24;32;03;07;2;Goleszów;gmina wiejska;2005-01-01
5;2;24;32;03;08;2;Hażlach;gmina wiejska;2005-01-01
5;2;24;32;03;09;2;Istebna;gmina wiejska;2005-01-01
5;2;24;32;03;10;3;Skoczów;gmina miejsko-wiejska;2005-01-01
5;2;24;32;03;10;4;Skoczów;miasto w gminie miejsko-wiejskiej;2005-01-01
5;2;24;32;03;10;5;Skoczów;obszar wiejski;2005-01-01
5;2;24;32;03;11;3;Strumień;gmina miejsko-wiejska;2005-01-01
5;2;24;32;03;11;4;Strumień;miasto w gminie miejsko-wiejskiej;2005-01-01
5;2;24;32;03;11;5;Strumień;obszar wiejski;2005-01-01
5;2;24;32;03;12;2;Zebrzydowice;gmina wiejska;2005-01-01
5;2;24;32;17;01;1;Żywiec;gmina miejska;2005-01-01
5;2;24;32;17;02;2;Czernichów;gmina wiejska;2005-01-01
5;2;24;32;17;03;2;Gilowice;gmina wiejska;2005-01-01
5;2;24;32;17;04;2;Jeleśnia;gmina wiejska;2005-01-01
5;2;24;32;17;05;2;Koszarawa;gmina wiejska;2005-01-01
5;2;24;32;17;06;2;Lipowa;gmina wiejska;2005-01-01
5;2;24;32;17;07;2;Łękawica;gmina wiejska;2005-01-01
5;2;24;32;17;08;2;Łodygowice;gmina wiejska;2005-01-01
5;2;24;32;17;09;2;Milówka;gmina wiejska;2005-01-01
5;2;24;32;17;10;2;Radziechowy-Wieprz;gmina wiejska;2005-01-01
5;2;24;32;17;11;2;Rajcza;gmina wiejska;2005-01-01
5;2;24;32;17;12;2;Ślemień;gmina wiejska;2005-01-01
5;2;24;32;17;13;2;Świnna;gmina wiejska;2005-01-01
5;2;24;32;17;14;2;Ujsoły;gmina wiejska;2005-01-01
5;2;24;32;17;15;2;Węgierska Górka;gmina wiejska;2005-01-01
5;2;24;32;61;01;1;Bielsko-Biała;gmina miejska;2005-01-01
5;2;24;33;01;01;1;Będzin;gmina miejska;2005-01-01
5;2;24;33;01;02;1;Czeladź;gmina miejska;2005-01-01
5;2;24;33;01;03;1;Wojkowice;gmina miejska;2005-01-01
5;2;24;33;01;04;2;Bobrowniki;gmina wiejska;2005-01-01
5;2;24;33;01;05;2;Mierzęcice;gmina wiejska;2005-01-01
5;2;24;33;01;06;2;Psary;gmina wiejska;2005-01-01
5;2;24;33;01;07;3;Siewierz;gmina miejsko-wiejska;2005-01-01
5;2;24;33;01;07;4;Siewierz;miasto w gminie miejsko-wiejskiej;2005-01-01
5;2;24;33;01;07;5;Siewierz;obszar wiejski;2005-01-01
5;2;24;33;01;08;1;Sławków;gmina miejska;2005-01-01
5;2;24;33;05;01;1;Knurów;gmina miejska;2005-01-01
5;2;24;33;05;02;1;Pyskowice;gmina miejska;2005-01-01
5;2;24;33;05;03;2;Gierałtowice;gmina wiejska;2005-01-01
5;2;24;33;05;04;2;Pilchowice;gmina wiejska;2005-01-01
5;2;24;33;05;05;2;Rudziniec;gmina wiejska;2005-01-01
5;2;24;33;05;06;3;Sośnicowice;gmina miejsko-wiejska;2005-01-01
5;2;24;33;05;06;4;Sośnicowice;miasto w gminie miejsko-wiejskiej;2005-01-01
5;2;24;33;05;06;5;Sośnicowice;obszar wiejski;2005-01-01
5;2;24;33;05;07;3;Toszek;gmina miejsko-wiejska;2005-01-01
5;2;24;33;05;07;4;Toszek;miasto w gminie miejsko-wiejskiej;2005-01-01
5;2;24;33;05;07;5;Toszek;obszar wiejski;2005-01-01
5;2;24;33;05;08;2;Wielowieś;gmina wiejska;2005-01-01
5;2;24;33;07;01;1;Lubliniec;gmina miejska;2005-01-01
5;2;24;33;07;02;2;Boronów;gmina wiejska;2005-01-01
5;2;24;33;07;03;2;Ciasna;gmina wiejska;2005-01-01
5;2;24;33;07;04;2;Herby;gmina wiejska;2005-01-01
5;2;24;33;07;05;2;Kochanowice;gmina wiejska;2005-01-01
5;2;24;33;07;06;2;Koszęcin;gmina wiejska;2005-01-01
5;2;24;33;07;07;2;Pawonków;gmina wiejska;2005-01-01
5;2;24;33;07;08;3;Woźniki;gmina miejsko-wiejska;2005-01-01
5;2;24;33;07;08;4;Woźniki;miasto w gminie miejsko-wiejskiej;2005-01-01
5;2;24;33;07;08;5;Woźniki;obszar wiejski;2005-01-01
5;2;24;33;08;01;1;Łaziska Górne;gmina miejska;2005-01-01
5;2;24;33;08;02;1;Mikołów;gmina miejska;2005-01-01
5;2;24;33;08;03;1;Orzesze;gmina miejska;2005-01-01
5;2;24;33;08;04;2;Ornontowice;gmina wiejska;2005-01-01
5;2;24;33;08;05;2;Wyry;gmina wiejska;2005-01-01
5;2;24;33;10;01;2;Goczałkowice-Zdrój;gmina wiejska;2005-01-01
5;2;24;33;10;02;2;Kobiór;gmina wiejska;2005-01-01
5;2;24;33;10;03;2;Miedźna;gmina wiejska;2005-01-01
5;2;24;33;10;04;2;Pawłowice;gmina wiejska;2005-01-01
5;2;24;33;10;05;3;Pszczyna;gmina miejsko-wiejska;2005-01-01
5;2;24;33;10;05;4;Pszczyna;miasto w gminie miejsko-wiejskiej;2005-01-01
5;2;24;33;10;05;5;Pszczyna;obszar wiejski;2005-01-01
5;2;24;33;10;06;2;Suszec;gmina wiejska;2005-01-01
5;2;24;33;13;01;1;Kalety;gmina miejska;2005-01-01
5;2;24;33;13;02;1;Miasteczko Śląskie;gmina miejska;2005-01-01
5;2;24;33;13;03;1;Radzionków;gmina miejska;2005-01-01
5;2;24;33;13;04;1;Tarnowskie Góry;gmina miejska;2005-01-01
5;2;24;33;13;05;2;Krupski Młyn;gmina wiejska;2005-01-01
5;2;24;33;13;06;2;Ożarowice;gmina wiejska;2005-01-01
5;2;24;33;13;07;2;Świerklaniec;gmina wiejska;2005-01-01
5;2;24;33;13;08;2;Tworóg;gmina wiejska;2005-01-01
5;2;24;33;13;09;2;Zbrosławice;gmina wiejska;2005-01-01
5;2;24;33;14;01;1;Bieruń;gmina miejska;2005-01-01
5;2;24;33;14;02;1;Imielin;gmina miejska;2005-01-01
5;2;24;33;14;03;1;Lędziny;gmina miejska;2005-01-01
5;2;24;33;14;04;2;Bojszowy;gmina wiejska;2005-01-01
5;2;24;33;14;05;2;Chełm Śląski;gmina wiejska;2005-01-01
5;2;24;33;16;01;1;Poręba;gmina miejska;2005-01-01
5;2;24;33;16;02;1;Zawiercie;gmina miejska;2005-01-01
5;2;24;33;16;03;2;Irządze;gmina wiejska;2005-01-01
5;2;24;33;16;04;2;Kroczyce;gmina wiejska;2005-01-01
5;2;24;33;16;05;3;Łazy;gmina miejsko-wiejska;2005-01-01
5;2;24;33;16;05;4;Łazy;miasto w gminie miejsko-wiejskiej;2005-01-01
5;2;24;33;16;05;5;Łazy;obszar wiejski;2005-01-01
5;2;24;33;16;06;3;Ogrodzieniec;gmina miejsko-wiejska;2005-01-01
5;2;24;33;16;06;4;Ogrodzieniec;miasto w gminie miejsko-wiejskiej;2005-01-01
5;2;24;33;16;06;5;Ogrodzieniec;obszar wiejski;2005-01-01
5;2;24;33;16;07;3;Pilica;gmina miejsko-wiejska;2005-01-01
5;2;24;33;16;07;4;Pilica;miasto w gminie miejsko-wiejskiej;2005-01-01
5;2;24;33;16;07;5;Pilica;obszar wiejski;2005-01-01
5;2;24;33;16;08;3;Szczekociny;gmina miejsko-wiejska;2005-01-01
5;2;24;33;16;08;4;Szczekociny;miasto w gminie miejsko-wiejskiej;2005-01-01
5;2;24;33;16;08;5;Szczekociny;obszar wiejski;2005-01-01
5;2;24;33;16;09;2;Włodowice;gmina wiejska;2005-01-01
5;2;24;33;16;10;2;Żarnowiec;gmina wiejska;2005-01-01
5;2;24;33;62;01;1;Bytom;gmina miejska;2005-01-01
5;2;24;33;63;01;1;Chorzów;gmina miejska;2005-01-01
5;2;24;33;65;01;1;Dąbrowa Górnicza;gmina miejska;2005-01-01
5;2;24;33;66;01;1;Gliwice;gmina miejska;2005-01-01
5;2;24;33;68;01;1;Jaworzno;gmina miejska;2005-01-01
5;2;24;33;69;01;1;Katowice;gmina miejska;2005-01-01
5;2;24;33;70;01;1;Mysłowice;gmina miejska;2005-01-01
5;2;24;33;71;01;1;Piekary Śląskie;gmina miejska;2005-01-01
5;2;24;33;72;01;1;Ruda Śląska;gmina miejska;2005-01-01
5;2;24;33;74;01;1;Siemianowice Śląskie;gmina miejska;2005-01-01
5;2;24;33;75;01;1;Sosnowiec;gmina miejska;2005-01-01
5;2;24;33;76;01;1;Świętochłowice;gmina miejska;2005-01-01
5;2;24;33;77;01;1;Tychy;gmina miejska;2005-01-01
5;2;24;33;78;01;1;Zabrze;gmina miejska;2005-01-01
5;2;24;45;11;01;1;Racibórz;gmina miejska;2005-01-01
5;2;24;45;11;02;2;Kornowac;gmina wiejska;2005-01-01
5;2;24;45;11;03;3;Krzanowice;gmina miejsko-wiejska;2005-01-01
5;2;24;45;11;03;4;Krzanowice;miasto w gminie miejsko-wiejskiej;2005-01-01
5;2;24;45;11;03;5;Krzanowice;obszar wiejski;2005-01-01
5;2;24;45;11;04;2;Krzyżanowice;gmina wiejska;2005-01-01
5;2;24;45;11;05;3;Kuźnia Raciborska;gmina miejsko-wiejska;2005-01-01
5;2;24;45;11;05;4;Kuźnia Raciborska;miasto w gminie miejsko-wiejskiej;2005-01-01
5;2;24;45;11;05;5;Kuźnia Raciborska;obszar wiejski;2005-01-01
5;2;24;45;11;06;2;Nędza;gmina wiejska;2005-01-01
5;2;24;45;11;07;2;Pietrowice Wielkie;gmina wiejska;2005-01-01
5;2;24;45;11;08;2;Rudnik;gmina wiejska;2005-01-01
5;2;24;45;12;01;3;Czerwionka-Leszczyny;gmina miejsko-wiejska;2005-01-01
5;2;24;45;12;01;4;Czerwionka-Leszczyny;miasto w gminie miejsko-wiejskiej;2005-01-01
5;2;24;45;12;01;5;Czerwionka-Leszczyny;obszar wiejski;2005-01-01
5;2;24;45;12;02;2;Gaszowice;gmina wiejska;2005-01-01
5;2;24;45;12;03;2;Jejkowice;gmina wiejska;2005-01-01
5;2;24;45;12;04;2;Lyski;gmina wiejska;2005-01-01
5;2;24;45;12;05;2;Świerklany;gmina wiejska;2005-01-01
5;2;24;45;15;01;1;Pszów;gmina miejska;2005-01-01
5;2;24;45;15;02;1;Radlin;gmina miejska;2005-01-01
5;2;24;45;15;03;1;Rydułtowy;gmina miejska;2005-01-01
5;2;24;45;15;04;1;Wodzisław Śląski;gmina miejska;2005-01-01
5;2;24;45;15;05;2;Godów;gmina wiejska;2005-01-01
5;2;24;45;15;06;2;Gorzyce;gmina wiejska;2005-01-01
5;2;24;45;15;07;2;Lubomia;gmina wiejska;2005-01-01
5;2;24;45;15;08;2;Marklowice;gmina wiejska;2005-01-01
5;2;24;45;15;09;2;Mszana;gmina wiejska;2005-01-01
5;2;24;45;67;01;1;Jastrzębie-Zdrój;gmina miejska;2005-01-01
5;2;24;45;73;01;1;Rybnik;gmina miejska;2005-01-01
5;2;24;45;79;01;1;Żory;gmina miejska;2005-01-01
5;3;06;07;01;01;1;Międzyrzec Podlaski;gmina miejska;2005-01-01
5;3;06;07;01;02;1;Terespol;gmina miejska;2005-01-01
5;3;06;07;01;03;2;Biała Podlaska;gmina wiejska;2005-01-01
5;3;06;07;01;04;2;Drelów;gmina wiejska;2005-01-01
5;3;06;07;01;05;2;Janów Podlaski;gmina wiejska;2005-01-01
5;3;06;07;01;06;2;Kodeń;gmina wiejska;2005-01-01
5;3;06;07;01;07;2;Konstantynów;gmina wiejska;2005-01-01
5;3;06;07;01;08;2;Leśna Podlaska;gmina wiejska;2005-01-01
5;3;06;07;01;09;2;Łomazy;gmina wiejska;2005-01-01
5;3;06;07;01;10;2;Międzyrzec Podlaski;gmina wiejska;2005-01-01
5;3;06;07;01;11;2;Piszczac;gmina wiejska;2005-01-01
5;3;06;07;01;12;2;Rokitno;gmina wiejska;2005-01-01
5;3;06;07;01;13;2;Rossosz;gmina wiejska;2005-01-01
5;3;06;07;01;14;2;Sławatycze;gmina wiejska;2005-01-01
5;3;06;07;01;15;2;Sosnówka;gmina wiejska;2005-01-01
5;3;06;07;01;16;2;Terespol;gmina wiejska;2005-01-01
5;3;06;07;01;17;2;Tuczna;gmina wiejska;2005-01-01
5;3;06;07;01;18;2;Wisznice;gmina wiejska;2005-01-01
5;3;06;07;01;19;2;Zalesie;gmina wiejska;2005-01-01
5;3;06;07;13;01;2;Dębowa Kłoda;gmina wiejska;2005-01-01
5;3;06;07;13;02;2;Jabłoń;gmina wiejska;2005-01-01
5;3;06;07;13;03;2;Milanów;gmina wiejska;2005-01-01
5;3;06;07;13;04;3;Parczew;gmina miejsko-wiejska;2005-01-01
5;3;06;07;13;04;4;Parczew;miasto w gminie miejsko-wiejskiej;2005-01-01
5;3;06;07;13;04;5;Parczew;obszar wiejski;2005-01-01
5;3;06;07;13;05;2;Podedwórze;gmina wiejska;2005-01-01
5;3;06;07;13;06;2;Siemień;gmina wiejska;2005-01-01
5;3;06;07;13;07;2;Sosnowica;gmina wiejska;2005-01-01
5;3;06;07;15;01;1;Radzyń Podlaski;gmina miejska;2005-01-01
5;3;06;07;15;02;2;Borki;gmina wiejska;2005-01-01
5;3;06;07;15;03;2;Czemierniki;gmina wiejska;2005-01-01
5;3;06;07;15;04;2;Kąkolewnica Wschodnia;gmina wiejska;2005-01-01
5;3;06;07;15;05;2;Komarówka Podlaska;gmina wiejska;2005-01-01
5;3;06;07;15;06;2;Radzyń Podlaski;gmina wiejska;2005-01-01
5;3;06;07;15;07;2;Ulan-Majorat;gmina wiejska;2005-01-01
5;3;06;07;15;08;2;Wohyń;gmina wiejska;2005-01-01
5;3;06;07;19;01;1;Włodawa;gmina miejska;2005-01-01
5;3;06;07;19;02;2;Hanna;gmina wiejska;2005-01-01
5;3;06;07;19;03;2;Hańsk;gmina wiejska;2005-01-01
5;3;06;07;19;04;2;Stary Brus;gmina wiejska;2005-01-01
5;3;06;07;19;05;2;Urszulin;gmina wiejska;2005-01-01
5;3;06;07;19;06;2;Włodawa;gmina wiejska;2005-01-01
5;3;06;07;19;07;2;Wola Uhruska;gmina wiejska;2005-01-01
5;3;06;07;19;08;2;Wyryki;gmina wiejska;2005-01-01
5;3;06;07;61;01;1;Biała Podlaska;gmina miejska;2005-01-01
5;3;06;08;02;01;1;Biłgoraj;gmina miejska;2005-01-01
5;3;06;08;02;02;2;Aleksandrów;gmina wiejska;2005-01-01
5;3;06;08;02;03;2;Biłgoraj;gmina wiejska;2005-01-01
5;3;06;08;02;04;2;Biszcza;gmina wiejska;2005-01-01
5;3;06;08;02;05;3;Frampol;gmina miejsko-wiejska;2005-01-01
5;3;06;08;02;05;4;Frampol;miasto w gminie miejsko-wiejskiej;2005-01-01
5;3;06;08;02;05;5;Frampol;obszar wiejski;2005-01-01
5;3;06;08;02;06;2;Goraj;gmina wiejska;2005-01-01
5;3;06;08;02;07;3;Józefów;gmina miejsko-wiejska;2005-01-01
5;3;06;08;02;07;4;Józefów;miasto w gminie miejsko-wiejskiej;2005-01-01
5;3;06;08;02;07;5;Józefów;obszar wiejski;2005-01-01
5;3;06;08;02;08;2;Księżpol;gmina wiejska;2005-01-01
5;3;06;08;02;09;2;Łukowa;gmina wiejska;2005-01-01
5;3;06;08;02;10;2;Obsza;gmina wiejska;2005-01-01
5;3;06;08;02;11;2;Potok Górny;gmina wiejska;2005-01-01
5;3;06;08;02;12;3;Tarnogród;gmina miejsko-wiejska;2005-01-01
5;3;06;08;02;12;4;Tarnogród;miasto w gminie miejsko-wiejskiej;2005-01-01
5;3;06;08;02;12;5;Tarnogród;obszar wiejski;2005-01-01
5;3;06;08;02;13;2;Tereszpol;gmina wiejska;2005-01-01
5;3;06;08;02;14;2;Turobin;gmina wiejska;2005-01-01
5;3;06;08;03;01;1;Rejowiec Fabryczny;gmina miejska;2005-01-01
5;3;06;08;03;02;2;Białopole;gmina wiejska;2005-01-01
5;3;06;08;03;03;2;Chełm;gmina wiejska;2005-01-01
5;3;06;08;03;04;2;Dorohusk;gmina wiejska;2005-01-01
5;3;06;08;03;05;2;Dubienka;gmina wiejska;2005-01-01
5;3;06;08;03;06;2;Kamień;gmina wiejska;2005-01-01
5;3;06;08;03;07;2;Leśniowice;gmina wiejska;2005-01-01
5;3;06;08;03;08;2;Rejowiec Fabryczny;gmina wiejska;2005-01-01
5;3;06;08;03;09;2;Ruda-Huta;gmina wiejska;2005-01-01
5;3;06;08;03;10;2;Sawin;gmina wiejska;2005-01-01
5;3;06;08;03;11;2;Siedliszcze;gmina wiejska;2005-01-01
5;3;06;08;03;12;2;Wierzbica;gmina wiejska;2005-01-01
5;3;06;08;03;13;2;Wojsławice;gmina wiejska;2005-01-01
5;3;06;08;03;14;2;Żmudź;gmina wiejska;2005-01-01
5;3;06;08;04;01;1;Hrubieszów;gmina miejska;2005-01-01
5;3;06;08;04;02;2;Dołhobyczów;gmina wiejska;2005-01-01
